Wavenumber, 13001_2-22.SPA, 13002_2-22.SPA, 13003_2-22.SPA, 13011_2-22.SPA, 13012_2-22.SPA, 13013_2-22.SPA, 13021_2-22.SPA, 13022_2-22.SPA, 13023_2-22.SPA, 13031_2-22.SPA, 13032_2-22.SPA, 13033_2-22.SPA, 13051_2-22.SPA, 13052_2-22.SPA, 13053_2-22.SPA, 13071_2-22.SPA, 13072_2-22.SPA, 13073_2-22.SPA, 13091_2-22.SPA, 13092_2-22.SPA, 13093_2-22.SPA
1789.21, 94.9051, 95.7257, 94.9406, 95.3934, 95.6508, 94.9342, 96.9868, 96.8552, 96.8597, 97.4592, 97.4592, 97.7527, 98.6306, 98.1626, 97.9867, 98.2856, 98.3066, 98.5183, 98.4567, 98.4679, 98.332
1789.15, 94.9525, 95.7504, 94.9839, 95.4188, 95.6906, 94.978, 97.0106, 96.8396, 96.855, 97.4465, 97.4465, 97.7689, 98.6349, 98.1774, 97.9927, 98.2849, 98.3338, 98.5211, 98.4803, 98.4658, 98.3205
1789.09, 94.9996, 95.7715, 95.0238, 95.4418, 95.7252, 95.02, 97.038, 96.8263, 96.851, 97.4421, 97.4421, 97.7864, 98.6384, 98.1942, 97.9936, 98.2843, 98.3562, 98.5195, 98.4926, 98.4597, 98.3086
1789.03, 95.045, 95.7896, 95.0582, 95.4632, 95.7539, 95.0566, 97.0704, 96.8193, 96.8487, 97.4443, 97.4443, 97.8053, 98.6421, 98.2076, 97.9886, 98.2825, 98.3705, 98.5144, 98.4931, 98.4503, 98.2974
1788.97, 95.088, 95.8057, 95.0856, 95.4835, 95.7768, 95.0858, 97.1079, 96.8203, 96.8488, 97.4509, 97.4509, 97.8254, 98.6467, 98.2128, 97.9781, 98.2788, 98.3755, 98.5071, 98.4829, 98.4388, 98.2879
1788.91, 95.1287, 95.821, 95.1061, 95.5032, 95.7952, 95.1074, 97.1485, 96.8293, 96.8518, 97.4601, 97.4601, 97.846, 98.6521, 98.2072, 97.9636, 98.2733, 98.3719, 98.4992, 98.4641, 98.427, 98.2811
1788.85, 95.1673, 95.8369, 95.1211, 95.5225, 95.811, 95.1228, 97.189, 96.8446, 96.8578, 97.471, 97.471, 97.866, 98.6576, 98.1908, 97.948, 98.2671, 98.3625, 98.4917, 98.4396, 98.4165, 98.2778
1788.79, 95.2047, 95.8549, 95.1335, 95.5415, 95.8264, 95.1338, 97.2254, 96.8641, 96.8664, 97.4839, 97.4839, 97.8839, 98.6615, 98.1661, 97.9343, 98.2618, 98.3505, 98.4855, 98.4127, 98.4082, 98.2795
1788.73, 95.2416, 95.8759, 95.1468, 95.5603, 95.8431, 95.1419, 97.254, 96.8855, 96.8768, 97.4995, 97.4995, 97.8976, 98.6614, 98.1375, 97.9251, 98.2594, 98.3393, 98.4811, 98.387, 98.4023, 98.2869
1788.67, 95.2788, 95.8999, 95.1642, 95.5797, 95.8622, 95.1484, 97.2728, 96.9077, 96.8876, 97.5184, 97.5184, 97.9051, 98.6553, 98.11, 97.9217, 98.2607, 98.3309, 98.4784, 98.3659, 98.3979, 98.3006
1788.61, 95.3173, 95.9257, 95.1885, 95.6002, 95.8834, 95.1545, 97.2818, 96.9305, 96.8965, 97.5401, 97.5401, 97.9046, 98.6418, 98.0879, 97.9242, 98.2656, 98.3264, 98.4774, 98.3523, 98.3933, 98.3198
1788.55, 95.3584, 95.9516, 95.2205, 95.6226, 95.9057, 95.1619, 97.2826, 96.9541, 96.9011, 97.5627, 97.5627, 97.8953, 98.621, 98.0738, 97.9315, 98.2729, 98.3254, 98.4777, 98.3484, 98.387, 98.3429
1788.49, 95.4025, 95.9757, 95.2597, 95.647, 95.9272, 95.1731, 97.2779, 96.9793, 96.8992, 97.5829, 97.5829, 97.8777, 98.5948, 98.0688, 97.942, 98.2804, 98.3271, 98.4792, 98.3541, 98.3781, 98.3673
1788.43, 95.4493, 95.9969, 95.3037, 95.6732, 95.9461, 95.1909, 97.2706, 97.0065, 96.8888, 97.597, 97.597, 97.8535, 98.5664, 98.0724, 97.9545, 98.2859, 98.3303, 98.4815, 98.3675, 98.367, 98.3903
1788.37, 95.4975, 96.0156, 95.3492, 95.7004, 95.9605, 95.2183, 97.2631, 97.0355, 96.8698, 97.6017, 97.6017, 97.8259, 98.5397, 98.0831, 97.9681, 98.2874, 98.3341, 98.4849, 98.3842, 98.3552, 98.4095
1788.31, 95.5441, 96.0328, 95.3924, 95.728, 95.9695, 95.2567, 97.2566, 97.066, 96.8436, 97.5956, 97.5956, 97.7986, 98.5177, 98.0986, 97.982, 98.2838, 98.3385, 98.4892, 98.3984, 98.3451, 98.4236
1788.25, 95.5854, 96.0505, 95.4302, 95.7556, 95.9729, 95.3059, 97.2521, 97.0974, 96.8137, 97.5795, 97.5795, 97.7754, 98.5021, 98.1164, 97.9954, 98.2746, 98.3438, 98.4946, 98.4041, 98.3389, 98.4328
1788.19, 95.6176, 96.0701, 95.4603, 95.7839, 95.9718, 95.3638, 97.25, 97.1292, 96.7847, 97.5567, 97.5567, 97.7595, 98.4929, 98.1343, 98.0067, 98.2599, 98.3509, 98.5009, 98.3973, 98.338, 98.4378
1788.13, 95.6378, 96.0924, 95.482, 95.8141, 95.968, 95.4264, 97.2508, 97.1611, 96.7619, 97.532, 97.532, 97.7531, 98.4886, 98.15, 98.0137, 98.2403, 98.3611, 98.5082, 98.3773, 98.3428, 98.4402
1788.07, 95.6451, 96.1171, 95.4961, 95.8476, 95.9642, 95.4894, 97.2556, 97.1934, 96.7499, 97.5108, 97.5108, 97.7569, 98.4873, 98.1617, 98.0137, 98.217, 98.375, 98.516, 98.3469, 98.3523, 98.4412
1788.01, 95.6407, 96.1437, 95.505, 95.8852, 95.963, 95.5487, 97.2653, 97.2258, 96.7518, 97.4974, 97.4974, 97.7702, 98.4876, 98.1681, 98.0044, 98.1919, 98.3929, 98.5239, 98.3125, 98.3652, 98.4418
1787.95, 95.6283, 96.1718, 95.5116, 95.9267, 95.9664, 95.6015, 97.2808, 97.2579, 96.7685, 97.4945, 97.4945, 97.7914, 98.4891, 98.1688, 97.9847, 98.1679, 98.4137, 98.5312, 98.2815, 98.3798, 98.4424
1787.89, 95.6126, 96.2022, 95.5195, 95.9708, 95.9756, 95.6462, 97.3016, 97.2883, 96.7993, 97.5025, 97.5025, 97.8179, 98.4928, 98.1638, 97.9555, 98.1484, 98.4353, 98.5371, 98.2608, 98.3946, 98.4428
1787.82, 95.599, 96.2359, 95.5316, 96.0151, 95.9902, 95.6827, 97.3266, 97.3153, 96.8419, 97.5203, 97.5203, 97.847, 98.4999, 98.1544, 97.9196, 98.137, 98.4548, 98.5412, 98.2542, 98.4088, 98.4429
1787.76, 95.5919, 96.2747, 95.5497, 96.0568, 96.0089, 95.7116, 97.3532, 97.3367, 96.8937, 97.5459, 97.5459, 97.8758, 98.5113, 98.1422, 97.8812, 98.1361, 98.4693, 98.5429, 98.2617, 98.4218, 98.4424
1787.7, 95.594, 96.3188, 95.5738, 96.0938, 96.0297, 95.734, 97.3786, 97.3508, 96.952, 97.5775, 97.5775, 97.9016, 98.5266, 98.1295, 97.8447, 98.1461, 98.4766, 98.5422, 98.2798, 98.4331, 98.441
1787.64, 95.6058, 96.3671, 95.6025, 96.1252, 96.0513, 95.7514, 97.3999, 97.3569, 97.0144, 97.6138, 97.6138, 97.9221, 98.5438, 98.1187, 97.8142, 98.165, 98.4759, 98.5394, 98.3029, 98.4422, 98.4383
1787.58, 95.626, 96.4163, 95.633, 96.1511, 96.0733, 95.7654, 97.4154, 97.3559, 97.0785, 97.6539, 97.6539, 97.9357, 98.5597, 98.1121, 97.7924, 98.1883, 98.4681, 98.5349, 98.3254, 98.4487, 98.4339
1787.52, 95.652, 96.4618, 95.6619, 96.1732, 96.0969, 95.7781, 97.4245, 97.3499, 97.1415, 97.6971, 97.6971, 97.9414, 98.5706, 98.1116, 97.7806, 98.2106, 98.455, 98.5293, 98.3435, 98.4523, 98.4273
1787.46, 95.6807, 96.4989, 95.6867, 96.1932, 96.1237, 95.7914, 97.4284, 97.3424, 97.2004, 97.7419, 97.7419, 97.9394, 98.574, 98.1182, 97.7787, 98.2268, 98.4389, 98.5233, 98.3563, 98.4535, 98.4185
1787.4, 95.7093, 96.5246, 95.7061, 96.2129, 96.1553, 95.8066, 97.4289, 97.337, 97.2517, 97.7856, 97.7856, 97.9306, 98.5689, 98.1323, 97.7858, 98.2337, 98.4216, 98.5174, 98.3659, 98.4533, 98.4079
1787.34, 95.7356, 96.5384, 95.7208, 96.2336, 96.1918, 95.8241, 97.4285, 97.3367, 97.2925, 97.8242, 97.8242, 97.9169, 98.5565, 98.153, 97.8004, 98.2306, 98.4039, 98.5119, 98.376, 98.4531, 98.3968
1787.28, 95.7584, 96.5426, 95.7333, 96.2556, 96.2311, 95.8433, 97.4291, 97.3433, 97.3212, 97.8538, 97.8538, 97.9009, 98.5398, 98.1786, 97.821, 98.2197, 98.3857, 98.5067, 98.3902, 98.4543, 98.3872
1787.22, 95.7777, 96.5418, 95.7473, 96.2785, 96.2693, 95.8625, 97.4319, 97.3567, 97.3384, 97.8714, 97.8714, 97.8854, 98.5226, 98.2066, 97.8456, 98.2051, 98.3662, 98.5015, 98.4105, 98.4576, 98.3811
1787.16, 95.7942, 96.5415, 95.7663, 96.3014, 96.3012, 95.8799, 97.4371, 97.3752, 97.3468, 97.8759, 97.8759, 97.8732, 98.5086, 98.2345, 97.8725, 98.1911, 98.3456, 98.4959, 98.4366, 98.4629, 98.3802
1787.1, 95.8093, 96.5463, 95.7927, 96.3232, 96.3229, 95.8943, 97.444, 97.3962, 97.3503, 97.8694, 97.8694, 97.8664, 98.5005, 98.2595, 97.8996, 98.181, 98.3253, 98.4892, 98.4652, 98.4687, 98.3851
1787.04, 95.8251, 96.5599, 95.8273, 96.3428, 96.3329, 95.9059, 97.4519, 97.4164, 97.353, 97.8563, 97.8563, 97.8661, 98.4991, 98.2795, 97.9253, 98.1768, 98.3082, 98.481, 98.4917, 98.4732, 98.3952
1786.98, 95.8436, 96.5838, 95.8686, 96.3595, 96.3335, 95.9164, 97.4601, 97.4337, 97.3575, 97.8421, 97.8421, 97.8727, 98.5036, 98.2929, 97.9485, 98.1784, 98.298, 98.471, 98.5108, 98.4742, 98.4089
1786.92, 95.867, 96.6183, 95.9134, 96.373, 96.3302, 95.928, 97.4688, 97.4468, 97.364, 97.8323, 97.8323, 97.8853, 98.5118, 98.2987, 97.9687, 98.1844, 98.2982, 98.4596, 98.518, 98.4701, 98.4239
1786.86, 95.8971, 96.6624, 95.9581, 96.3835, 96.3308, 95.9429, 97.4784, 97.4564, 97.3703, 97.8306, 97.8306, 97.9029, 98.5209, 98.2968, 97.9861, 98.1929, 98.3103, 98.4473, 98.5111, 98.4603, 98.4379
1786.8, 95.935, 96.7147, 95.9988, 96.3918, 96.3426, 95.9616, 97.4901, 97.4648, 97.3727, 97.8381, 97.8381, 97.9239, 98.5277, 98.2878, 98.0012, 98.2017, 98.3332, 98.4354, 98.4904, 98.4453, 98.4491
1786.74, 95.9809, 96.7731, 96.0329, 96.3992, 96.3702, 95.983, 97.5046, 97.4748, 97.367, 97.8531, 97.8531, 97.9473, 98.5296, 98.273, 98.0141, 98.209, 98.3633, 98.4251, 98.459, 98.4264, 98.4564
1786.68, 96.0339, 96.8352, 96.0591, 96.4068, 96.4146, 96.0039, 97.5225, 97.4896, 97.351, 97.8722, 97.8722, 97.9728, 98.5252, 98.2547, 98.0246, 98.2137, 98.3952, 98.4175, 98.4218, 98.406, 98.4594
1786.62, 96.0922, 96.8974, 96.0778, 96.4157, 96.4718, 96.0205, 97.5431, 97.5108, 97.325, 97.8915, 97.8915, 98.0006, 98.5143, 98.2357, 98.0313, 98.215, 98.4235, 98.4134, 98.3849, 98.3866, 98.4582
1786.56, 96.1534, 96.9561, 96.0902, 96.4263, 96.5352, 96.0296, 97.5649, 97.5384, 97.292, 97.9076, 97.9076, 98.0315, 98.4984, 98.2192, 98.0326, 98.2129, 98.4442, 98.4129, 98.3538, 98.3712, 98.4531
1786.5, 96.2143, 97.0074, 96.0992, 96.4384, 96.5965, 96.0301, 97.5861, 97.57, 97.2569, 97.9187, 97.9187, 98.0659, 98.4804, 98.2083, 98.0268, 98.2082, 98.4557, 98.4157, 98.3325, 98.3626, 98.4445
1786.44, 96.2718, 97.0485, 96.1077, 96.4512, 96.6488, 96.0238, 97.6046, 97.6016, 97.2254, 97.9244, 97.9244, 98.1032, 98.4642, 98.2052, 98.0129, 98.2022, 98.4592, 98.4209, 98.3228, 98.363, 98.4331
1786.38, 96.3232, 97.0782, 96.1191, 96.4637, 96.6876, 96.0148, 97.6188, 97.6282, 97.2026, 97.9253, 97.9253, 98.1419, 98.454, 98.2103, 97.9913, 98.1973, 98.4571, 98.4274, 98.3237, 98.3738, 98.42
1786.32, 96.3663, 97.0972, 96.1363, 96.4755, 96.7119, 96.0085, 97.6282, 97.6457, 97.1916, 97.9228, 97.9228, 98.179, 98.4532, 98.2222, 97.9637, 98.1957, 98.4528, 98.4342, 98.3322, 98.3947, 98.4071
1786.26, 96.3996, 97.108, 96.1617, 96.4865, 96.7239, 96.0104, 97.6328, 97.6518, 97.1934, 97.9182, 97.9182, 98.2111, 98.4638, 98.2381, 97.9338, 98.1994, 98.4485, 98.4409, 98.3439, 98.4241, 98.3969
1786.2, 96.423, 97.1139, 96.1963, 96.4976, 96.728, 96.0241, 97.6338, 97.6469, 97.2071, 97.9129, 97.9129, 98.2351, 98.4857, 98.2539, 97.9056, 98.2093, 98.4452, 98.4473, 98.3547, 98.4587, 98.392
1786.14, 96.4377, 97.1185, 96.2393, 96.5098, 96.7294, 96.051, 97.633, 97.6342, 97.2309, 97.9081, 97.9081, 98.2496, 98.5164, 98.2657, 97.8838, 98.2249, 98.4422, 98.4539, 98.3614, 98.4944, 98.395
1786.08, 96.4463, 97.1245, 96.2884, 96.5244, 96.7327, 96.0895, 97.6325, 97.6189, 97.262, 97.9055, 97.9055, 98.2549, 98.5521, 98.2711, 97.8721, 98.2439, 98.4381, 98.4615, 98.3626, 98.5268, 98.4072
1786.02, 96.4521, 97.1335, 96.3396, 96.5421, 96.7412, 96.1361, 97.6347, 97.6069, 97.298, 97.9069, 97.9069, 98.2534, 98.5876, 98.2694, 97.8733, 98.2633, 98.4313, 98.471, 98.3588, 98.5523, 98.4288
1785.96, 96.459, 97.1462, 96.3882, 96.563, 96.7568, 96.1861, 97.6417, 97.6034, 97.3366, 97.9145, 97.9145, 98.2487, 98.6186, 98.2617, 97.888, 98.28, 98.4209, 98.4832, 98.3516, 98.5687, 98.4582
1785.9, 96.4702, 97.1623, 96.4299, 96.5864, 96.7795, 96.235, 97.6556, 97.6115, 97.3758, 97.9302, 97.9302, 98.2441, 98.6417, 98.2507, 97.9153, 98.2914, 98.4069, 98.4986, 98.3432, 98.5751, 98.4925
1785.84, 96.4875, 97.1814, 96.4617, 96.6115, 96.8077, 96.2793, 97.6777, 97.632, 97.4138, 97.9552, 97.9552, 98.2415, 98.6555, 98.2397, 97.9525, 98.2967, 98.3904, 98.5172, 98.3355, 98.5718, 98.5279
1785.78, 96.5113, 97.2029, 96.4823, 96.6376, 96.8389, 96.3171, 97.7085, 97.6629, 97.4493, 97.9894, 97.9894, 98.241, 98.6609, 98.2311, 97.9954, 98.2962, 98.3734, 98.5384, 98.33, 98.5601, 98.5606
1785.72, 96.5395, 97.2259, 96.4931, 96.6642, 96.8699, 96.3485, 97.7469, 97.7008, 97.4809, 98.031, 98.031, 98.2407, 98.6602, 98.2263, 98.0395, 98.2918, 98.3581, 98.5609, 98.3271, 98.5414, 98.5873
1785.66, 96.5691, 97.2495, 96.4966, 96.6917, 96.8975, 96.3747, 97.7901, 97.7414, 97.5079, 98.077, 98.077, 98.2377, 98.6564, 98.2253, 98.0803, 98.286, 98.3465, 98.5833, 98.3271, 98.5176, 98.6062
1785.59, 96.5968, 97.2722, 96.4966, 96.7205, 96.9192, 96.3976, 97.8343, 97.7805, 97.5302, 98.1234, 98.1234, 98.2296, 98.6526, 98.2268, 98.1143, 98.2815, 98.3401, 98.6042, 98.3297, 98.491, 98.6167
1785.53, 96.6198, 97.2927, 96.4965, 96.7512, 96.9336, 96.4193, 97.8746, 97.8148, 97.5478, 98.1655, 98.1655, 98.2155, 98.6511, 98.2292, 98.1395, 98.2803, 98.3398, 98.6225, 98.3346, 98.4647, 98.6196
1785.47, 96.6372, 97.3095, 96.4991, 96.784, 96.9411, 96.4409, 97.9069, 97.8421, 97.5615, 98.1988, 98.1988, 98.1963, 98.6531, 98.2307, 98.1555, 98.2838, 98.3455, 98.6379, 98.3413, 98.4425, 98.6168
1785.41, 96.6495, 97.3218, 96.5056, 96.8186, 96.9433, 96.4626, 97.9281, 97.8614, 97.5721, 98.2192, 98.2192, 98.1747, 98.6589, 98.2301, 98.1632, 98.2921, 98.3563, 98.6504, 98.3486, 98.4288, 98.6105
1785.35, 96.6586, 97.3292, 96.5164, 96.8546, 96.9432, 96.4834, 97.9375, 97.8725, 97.5807, 98.2237, 98.2237, 98.1543, 98.668, 98.2264, 98.1647, 98.3044, 98.3707, 98.6604, 98.3552, 98.4273, 98.6026
1785.29, 96.6672, 97.3323, 96.5312, 96.8912, 96.9442, 96.5017, 97.9366, 97.876, 97.5883, 98.2106, 98.2106, 98.138, 98.6795, 98.2191, 98.1622, 98.3191, 98.387, 98.6685, 98.3596, 98.4399, 98.5944
1785.23, 96.6774, 97.3321, 96.5496, 96.928, 96.9492, 96.5161, 97.9287, 97.8731, 97.5959, 98.1798, 98.1798, 98.1279, 98.6926, 98.2078, 98.1579, 98.3343, 98.4037, 98.6744, 98.3606, 98.4656, 98.586
1785.17, 96.6906, 97.3299, 96.5717, 96.9645, 96.9604, 96.5254, 97.9183, 97.8656, 97.6045, 98.1328, 98.1328, 98.1244, 98.7067, 98.1928, 98.153, 98.3476, 98.4198, 98.6775, 98.3581, 98.5005, 98.5768
1785.11, 96.7073, 97.3267, 96.5979, 97.0001, 96.978, 96.5301, 97.9092, 97.8556, 97.6149, 98.0735, 98.0735, 98.127, 98.7211, 98.1747, 98.1481, 98.3575, 98.4351, 98.6762, 98.3533, 98.5382, 98.566
1785.05, 96.7277, 97.3237, 96.6287, 97.0338, 97.0011, 96.5315, 97.9041, 97.8453, 97.6275, 98.0072, 98.0072, 98.1345, 98.7349, 98.1553, 98.1432, 98.3632, 98.4501, 98.6689, 98.3483, 98.571, 98.5529
1784.99, 96.7515, 97.3215, 96.6642, 97.0646, 97.0273, 96.5317, 97.9035, 97.8366, 97.6426, 97.941, 97.941, 98.1458, 98.7472, 98.1371, 98.1377, 98.365, 98.465, 98.6544, 98.3459, 98.5923, 98.5377
1784.93, 96.7791, 97.3206, 96.7038, 97.0909, 97.0533, 96.533, 97.9065, 97.8308, 97.6594, 97.8817, 97.8817, 98.1602, 98.7567, 98.1234, 98.1307, 98.3641, 98.4796, 98.6325, 98.3478, 98.5982, 98.5213
1784.87, 96.8106, 97.3215, 96.7458, 97.1115, 97.0759, 96.5372, 97.9104, 97.8287, 97.677, 97.8359, 97.8359, 98.1769, 98.7618, 98.1173, 98.1216, 98.3622, 98.4929, 98.6043, 98.3545, 98.5886, 98.5053
1784.81, 96.8462, 97.324, 96.7878, 97.1257, 97.0921, 96.5452, 97.9127, 97.8302, 97.6938, 97.8079, 97.8079, 98.1953, 98.7614, 98.1214, 98.1098, 98.361, 98.5031, 98.5723, 98.3648, 98.5669, 98.4915
1784.75, 96.8851, 97.3276, 96.827, 97.1341, 97.1001, 96.5568, 97.911, 97.8353, 97.7083, 97.7994, 97.7994, 98.2143, 98.7549, 98.1366, 98.0955, 98.3615, 98.5083, 98.5397, 98.376, 98.5389, 98.4813
1784.69, 96.9259, 97.3316, 96.8609, 97.138, 97.0995, 96.5715, 97.9042, 97.8437, 97.7187, 97.8093, 97.8093, 98.2324, 98.7425, 98.162, 98.0791, 98.3641, 98.5069, 98.5099, 98.385, 98.5111, 98.4751
1784.63, 96.9658, 97.335, 96.8878, 97.1395, 97.0911, 96.5886, 97.8922, 97.8551, 97.7238, 97.8339, 97.8339, 98.2482, 98.7253, 98.1953, 98.062, 98.3681, 98.4988, 98.4857, 98.3897, 98.4887, 98.4729
1784.57, 97.002, 97.3372, 96.9071, 97.1407, 97.0769, 96.6073, 97.876, 97.8692, 97.7226, 97.8678, 97.8678, 98.2607, 98.7052, 98.2328, 98.0459, 98.3732, 98.4851, 98.4692, 98.3894, 98.4744, 98.4742
1784.51, 97.0323, 97.3381, 96.9193, 97.143, 97.0596, 96.6266, 97.8573, 97.8856, 97.7149, 97.9053, 97.9053, 98.2697, 98.6841, 98.2704, 98.0332, 98.379, 98.468, 98.4612, 98.3853, 98.4683, 98.4784
1784.45, 97.0552, 97.3383, 96.9261, 97.1466, 97.0419, 96.6454, 97.838, 97.9029, 97.7013, 97.9412, 97.9412, 98.2756, 98.6643, 98.3045, 98.0259, 98.3862, 98.4502, 98.4616, 98.3796, 98.468, 98.4856
1784.39, 97.0709, 97.3389, 96.9295, 97.1509, 97.0255, 96.6616, 97.8199, 97.9196, 97.6832, 97.972, 97.972, 98.2792, 98.6472, 98.3325, 98.0257, 98.3955, 98.4337, 98.4698, 98.375, 98.4698, 98.496
1784.33, 97.0804, 97.3408, 96.9313, 97.1543, 97.0111, 96.6726, 97.8046, 97.9334, 97.663, 97.996, 97.996, 98.281, 98.6335, 98.3532, 98.0332, 98.4078, 98.4197, 98.4843, 98.3733, 98.4699, 98.5098
1784.27, 97.0853, 97.3443, 96.9333, 97.1552, 96.998, 96.6756, 97.7936, 97.9423, 97.6436, 98.0136, 98.0136, 98.2809, 98.6232, 98.3664, 98.0479, 98.4229, 98.4084, 98.5034, 98.375, 98.4654, 98.5271
1784.21, 97.087, 97.3484, 96.9366, 97.1526, 96.9846, 96.6681, 97.788, 97.9451, 97.6282, 98.026, 98.026, 98.278, 98.6155, 98.373, 98.0679, 98.4392, 98.3994, 98.5247, 98.3791, 98.455, 98.5464
1784.15, 97.0862, 97.3513, 96.9418, 97.1464, 96.9692, 96.6497, 97.7885, 97.9415, 97.6188, 98.0352, 98.0352, 98.2716, 98.6092, 98.3746, 98.0902, 98.4538, 98.3922, 98.5455, 98.3839, 98.4396, 98.5657
1784.09, 97.083, 97.3508, 96.9492, 97.1373, 96.9508, 96.6217, 97.7952, 97.9324, 97.6168, 98.0424, 98.0424, 98.2613, 98.603, 98.3728, 98.1115, 98.4629, 98.3871, 98.5631, 98.3874, 98.4217, 98.582
1784.03, 97.0775, 97.3452, 96.959, 97.1268, 96.9301, 96.5879, 97.808, 97.9196, 97.6214, 98.0482, 98.0482, 98.2476, 98.5958, 98.3692, 98.1283, 98.4631, 98.3849, 98.575, 98.3882, 98.4051, 98.5923
1783.97, 97.0698, 97.3342, 96.9716, 97.1167, 96.9094, 96.5534, 97.8261, 97.905, 97.6305, 98.0522, 98.0522, 98.2327, 98.5872, 98.3648, 98.1379, 98.4524, 98.3865, 98.5795, 98.3855, 98.394, 98.5948
1783.91, 97.0606, 97.3192, 96.9872, 97.1082, 96.8921, 96.5234, 97.8483, 97.8904, 97.6408, 98.0536, 98.0536, 98.2191, 98.5772, 98.3604, 98.1385, 98.4309, 98.3922, 98.5761, 98.3792, 98.3923, 98.5886
1783.85, 97.0508, 97.3032, 97.0058, 97.1021, 96.8821, 96.5023, 97.873, 97.877, 97.6491, 98.0516, 98.0516, 98.2097, 98.5665, 98.3559, 98.1298, 98.401, 98.4013, 98.5657, 98.3692, 98.4021, 98.5749
1783.79, 97.041, 97.2897, 97.027, 97.0986, 96.8824, 96.4925, 97.8988, 97.8657, 97.6529, 98.0464, 98.0464, 98.2064, 98.556, 98.3512, 98.1128, 98.367, 98.4121, 98.5499, 98.3556, 98.4235, 98.5555
1783.73, 97.0312, 97.2814, 97.0495, 97.0971, 96.8945, 96.4939, 97.9241, 97.8574, 97.6514, 98.0391, 98.0391, 98.2101, 98.5474, 98.3456, 98.0897, 98.3338, 98.4223, 98.5312, 98.3383, 98.454, 98.5332
1783.67, 97.0203, 97.28, 97.0714, 97.0968, 96.9175, 96.5051, 97.9476, 97.8532, 97.6453, 98.0315, 98.0315, 98.2199, 98.5425, 98.3385, 98.0635, 98.306, 98.43, 98.5122, 98.3176, 98.4892, 98.5101
1783.61, 97.0066, 97.2847, 97.0904, 97.0973, 96.9492, 96.5237, 97.9684, 97.8545, 97.6369, 98.0259, 98.0259, 98.2344, 98.5431, 98.3295, 98.0377, 98.2872, 98.4347, 98.4951, 98.2945, 98.5232, 98.4881
1783.55, 96.9883, 97.2937, 97.1043, 97.0981, 96.9859, 96.5469, 97.9855, 97.863, 97.6286, 98.024, 98.024, 98.2513, 98.5509, 98.3184, 98.0151, 98.2789, 98.4374, 98.4818, 98.2709, 98.5503, 98.4681
1783.49, 96.9647, 97.3044, 97.112, 97.0996, 97.024, 96.5728, 97.9984, 97.8795, 97.6226, 98.0265, 98.0265, 98.2689, 98.5671, 98.3054, 97.9978, 98.2812, 98.441, 98.4736, 98.2498, 98.5658, 98.4506
1783.43, 96.9366, 97.3148, 97.1134, 97.1026, 97.0603, 96.6, 98.0065, 97.9039, 97.6203, 98.0327, 98.0327, 98.2857, 98.5921, 98.291, 97.9864, 98.2924, 98.4486, 98.4715, 98.2343, 98.5668, 98.4359
1783.36, 96.907, 97.3238, 97.11, 97.108, 97.0928, 96.6275, 98.0094, 97.9339, 97.6219, 98.0413, 98.0413, 98.3005, 98.6251, 98.2757, 97.9803, 98.3097, 98.4631, 98.4759, 98.2274, 98.5533, 98.4244
1783.3, 96.8802, 97.332, 97.1043, 97.1169, 97.1206, 96.6547, 98.0073, 97.9659, 97.6271, 98.0502, 98.0502, 98.3121, 98.6641, 98.26, 97.9783, 98.3297, 98.4857, 98.4867, 98.231, 98.5273, 98.4165
1783.24, 96.8611, 97.3405, 97.0993, 97.1296, 97.1436, 96.6808, 98.0009, 97.9951, 97.6354, 98.058, 98.058, 98.3196, 98.7058, 98.2445, 97.9789, 98.3485, 98.5155, 98.5029, 98.2452, 98.4927, 98.4126
1783.18, 96.8541, 97.3509, 97.0976, 97.1456, 97.1622, 96.7052, 97.9917, 98.0166, 97.647, 98.0643, 98.0643, 98.3223, 98.7462, 98.2292, 97.9813, 98.3626, 98.5501, 98.5225, 98.2685, 98.4544, 98.4127
1783.12, 96.8621, 97.3643, 97.1007, 97.1637, 97.1775, 96.7278, 97.9818, 98.0271, 97.6627, 98.07, 98.07, 98.32, 98.7809, 98.2142, 97.9855, 98.3691, 98.586, 98.5429, 98.2979, 98.4169, 98.4167
1783.06, 96.8861, 97.3809, 97.1089, 97.182, 97.1903, 96.7491, 97.9741, 98.0253, 97.6839, 98.0766, 98.0766, 98.3135, 98.8061, 98.1995, 97.9924, 98.3665, 98.6194, 98.561, 98.3297, 98.3844, 98.4238
1783, 96.9247, 97.3996, 97.121, 97.1986, 97.2016, 96.7706, 97.9714, 98.0123, 97.7123, 98.0857, 98.0857, 98.305, 98.8194, 98.1847, 98.003, 98.3546, 98.647, 98.5746, 98.36, 98.3593, 98.4333
1782.94, 96.9751, 97.419, 97.1354, 97.2124, 97.2125, 96.794, 97.976, 97.9914, 97.7486, 98.0986, 98.0986, 98.2971, 98.8202, 98.1698, 98.018, 98.3353, 98.666, 98.5821, 98.3856, 98.3432, 98.4445
1782.88, 97.0328, 97.4376, 97.1503, 97.2234, 97.224, 96.8211, 97.9891, 97.9668, 97.7924, 98.1149, 98.1149, 98.2926, 98.8102, 98.1547, 98.0366, 98.3117, 98.6738, 98.5836, 98.4041, 98.3361, 98.4569
